gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1030366478	84797ee6-f762-11e1-a439-00145eb45e9a	3eb9ef25-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Platismatia	Platismatia glauca		SPECIES	Platismatia glauca (L.) W.L.Culb. & C.F.Culb.	Platismatia glauca		CL	Chile; Brunswick Peninsula; On plateau above Río Tres Brazos at road crossing		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-53.28333	-71.05							1971-10-08	8	10	1971	2605342	2605342	PRESERVED_SPECIMEN	MSC	Lichen	13218				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:06.332Z		GEODETIC_DATUM_ASSUMED_WGS84
1030366189	84797ee6-f762-11e1-a439-00145eb45e9a	3eb00e22-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Pseudocyphellaria	Pseudocyphellaria intricata		SPECIES	Pseudocyphellaria intricata (Delise) Vain.	Pseudocyphellaria intricata		CL	Chile; Patagonian Channels:  E shore of Pto Bueno	Prov. Magellanes	PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-51.0	-74.2							1969-10-02	2	10	1969	7250256	7250256	PRESERVED_SPECIMEN	MSC	Lichen	5193				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:19.646Z		GEODETIC_DATUM_ASSUMED_WGS84
1030365411	84797ee6-f762-11e1-a439-00145eb45e9a	3e94db50-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Pseudocyphellaria	Pseudocyphellaria intricata		SPECIES	Pseudocyphellaria intricata (Delise) Vain.	Pseudocyphellaria intricata		CL	Chile; Isla Desolacion:  Near W shore of Fondeadero Sassau, Pto Churuca	Prov. Magellanes	PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-53.06667	-73.88333							1969-10-05	5	10	1969	7250256	7250256	PRESERVED_SPECIMEN	MSC	Lichen	5202				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:00.372Z		GEODETIC_DATUM_ASSUMED_WGS84
1030365210	84797ee6-f762-11e1-a439-00145eb45e9a	3e8c7c5f-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Pseudocyphellaria	Pseudocyphellaria hirsuta		SPECIES	Pseudocyphellaria hirsuta (Mont.) Malme	Pseudocyphellaria hirsuta		CL	Chile; Strait of Magellan; S shore of B. Pond		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-53.88334	-71.85							1969-10-08	8	10	1969	7086413	7086413	PRESERVED_SPECIMEN	MSC	Lichen	17476				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:26.250Z		GEODETIC_DATUM_ASSUMED_WGS84
1030364776	84797ee6-f762-11e1-a439-00145eb45e9a	3e7724c1-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Pseudocyphellaria	Pseudocyphellaria divulsa		SPECIES	Pseudocyphellaria divulsa (Taylor) Imshaug	Pseudocyphellaria divulsa		CL	Chile; Patagonian Channels: Prov. Chiloe: Pto Ballena		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-44.13334	-73.48333							1969-09-19	19	9	1969	3420888	3420888	PRESERVED_SPECIMEN	MSC	Lichen	16792				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:15.566Z		GEODETIC_DATUM_ASSUMED_WGS84
1030364455	84797ee6-f762-11e1-a439-00145eb45e9a	3e6d279b-3030-11e3-963d-8844b9d50285	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Cora	Cora glabrata		SPECIES	Dictyonema glabratum (Spreng.) D.Hawksw.	Dictyonema glabratum		CL	Chile; Patagoinian Channels; W side of harbour, Pto Alert	Prov. Magellanes	PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-49.86666	-75.23333							1969-09-26	26	9	1969	5239376	5239365	PRESERVED_SPECIMEN	MSC	Lichen	18379				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:22.083Z		GEODETIC_DATUM_ASSUMED_WGS84
1030364256	84797ee6-f762-11e1-a439-00145eb45e9a	3e59f246-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Podostictina	Podostictina flavicans		SPECIES	Pseudocyphellaria flavicans (Hook.f. & Taylor) Vain.	Pseudocyphellaria flavicans		CL	Chile; Patagonian Channels: Prov. Magallanes: Near E shore of Isla Pilot (Pto del Morro)		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-50.05	-75.03333							1969-09-25	25	9	1969	3420971	10821984	PRESERVED_SPECIMEN	MSC	Lichen	18095				CC0_1_0		Imshaug, Henry			2024-03-22T22:16:06.366Z		GEODETIC_DATUM_ASSUMED_WGS84
1030364166	84797ee6-f762-11e1-a439-00145eb45e9a	3e5f1001-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Podostictina	Podostictina flavicans		SPECIES	Pseudocyphellaria flavicans (Hook.f. & Taylor) Vain.	Pseudocyphellaria flavicans		CL	Chile; Strait of Magellan:  B. Fortescue	Prov. Magellanes	PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-53.7	-72.01667							1969-10-06	6	10	1969	3420971	10821984	PRESERVED_SPECIMEN	MSC	Lichen	17674				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:15:58.129Z		GEODETIC_DATUM_ASSUMED_WGS84
1030363839	84797ee6-f762-11e1-a439-00145eb45e9a	3e54a80d-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea lethariiformis		SPECIES	Usnea lethariiformis	Usnea lethariiformis		CL	Argentina; Isla Grande (Tierra Del Fuego); On S side of Lago Fagnano, 13.5 km W of Hostería Kaiken, along Ruta Nac. No.		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-52.15	-69.48333							1971-10-09	9	10	1971	7247976	7247976	PRESERVED_SPECIMEN	MSC	Lichen	15260				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:15.704Z		GEODETIC_DATUM_ASSUMED_WGS84
1030363674	84797ee6-f762-11e1-a439-00145eb45e9a	3e4c77b3-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Podostictina	Podostictina flavicans		SPECIES	Pseudocyphellaria flavicans (Hook.f. & Taylor) Vain.	Pseudocyphellaria flavicans		CL	Chile; Patagonian Channels: Prov. Chiloe: Pto. Ballena		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-44.13334	-73.48333							1969-09-19	19	9	1969	3420971	10821984	PRESERVED_SPECIMEN	MSC	Lichen	18094				CC0_1_0		Imshaug, Henry			2024-03-22T22:16:03.252Z		GEODETIC_DATUM_ASSUMED_WGS84
1030363597	84797ee6-f762-11e1-a439-00145eb45e9a	3e3e9ecd-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea xanthopoga		SPECIES	Usnea xanthopoga Nyl.	Usnea xanthopoga		CL	Chile; Strait of Magellan; Prov. Magallanes:  E side B. San Nicolás		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-53.83333	-71.08334							1969-10-09	9	10	1969	2606122	2606122	PRESERVED_SPECIMEN	MSC	Lichen	6901				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:06.154Z		GEODETIC_DATUM_ASSUMED_WGS84
1030363321	84797ee6-f762-11e1-a439-00145eb45e9a	3e349b6e-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea fuegiana		SPECIES	Usnea fuegiana	Usnea fuegiana		CL	Chile; Brunswick Peninsula; On headland at Cabo Negro		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-52.95	-70.78333							1971-10-06	6	10	1971	3410174	3410174	PRESERVED_SPECIMEN	MSC	Lichen	16117				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:06.028Z		GEODETIC_DATUM_ASSUMED_WGS84
1030363283	84797ee6-f762-11e1-a439-00145eb45e9a	3e384ea5-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmotrema	Parmotrema reticulatum		SPECIES	Parmotrema reticulatum (Taylor) M.Choisy	Parmotrema reticulatum		CL	Chile; Prov. Magallanes; Summit of Monte Aymond		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-52.15	-69.48333							1971-10-09	9	10	1971	6017788	6017788	PRESERVED_SPECIMEN	MSC	Lichen	108844				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:24.118Z		GEODETIC_DATUM_ASSUMED_WGS84
1030362442	84797ee6-f762-11e1-a439-00145eb45e9a	3e054c82-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca			GENUS	Caloplaca Th.Fr., 1860	Caloplaca subdimorpha		CL	Chile; Strait of Magellan; Prov. Magallanes: E side of B. Borja	Valparaíso	PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-53.53333	-72.5							1969-10-07	7	10	1969	2599921		PRESERVED_SPECIMEN	MSC	Lichen	11109				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:15:58.668Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK
1030362306	84797ee6-f762-11e1-a439-00145eb45e9a	3dfd2a5a-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca			GENUS	Caloplaca Th.Fr., 1860	Caloplaca		CL	Chile; Strait of Magellan; Prov. Magallanes: On NE side of Pto Gallant	Prov. Magellanes	PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-53.68333	-72.0							1969-10-06	6	10	1969	2599921		PRESERVED_SPECIMEN	MSC	Lichen	10066				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:04.820Z		GEODETIC_DATUM_ASSUMED_WGS84
1030362262	84797ee6-f762-11e1-a439-00145eb45e9a	3dfa546f-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea xanthopoga		SPECIES	Usnea xanthopoga Nyl.	Usnea xanthopoga		CL	Chile; Strait of Magellan; Prov. Magallanes:  W side of B. San Nicolás		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-53.85	-71.11667							1969-10-09	9	10	1969	2606122	2606122	PRESERVED_SPECIMEN	MSC	Lichen	6912				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:27.946Z		GEODETIC_DATUM_ASSUMED_WGS84
1030362030	84797ee6-f762-11e1-a439-00145eb45e9a	3df66971-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Podostictina	Podostictina flavicans		SPECIES	Pseudocyphellaria flavicans (Hook.f. & Taylor) Vain.	Pseudocyphellaria flavicans		CL	Chile; Strait of Magellan:  B. Fortescue	Prov. Magellanes	PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-53.7	-72.01667							1969-10-06	6	10	1969	3420971	10821984	PRESERVED_SPECIMEN	MSC	Lichen	17675				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:07.925Z		GEODETIC_DATUM_ASSUMED_WGS84
1030361752	84797ee6-f762-11e1-a439-00145eb45e9a	3de78820-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia gracilis	elongata	SUBSPECIES	Cladonia gracilis subsp. elongata (Wulfen) Vain.	Cladonia gracilis ssp. elongata		CL	Chile; Patagonian Channels: At head of Puerto Bueno	Prov. Magellanes	PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-50.98333	-74.2							1969-10-02	2	10	1969	6337653	2607596	PRESERVED_SPECIMEN	MSC	Lichen	7522				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:12.894Z		GEODETIC_DATUM_ASSUMED_WGS84
1030361219	84797ee6-f762-11e1-a439-00145eb45e9a	3dccf880-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Erioderma	Erioderma leylandii		SPECIES	Erioderma chilense Mont.	Erioderma chilense		CL	Chile; Patagonian Channels; Prov. Magallanes:  Cove of I. Chatham (east of B. Wide)		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-50.65	-74.55							1969-09-30	30	9	1969	6018302	2601261	PRESERVED_SPECIMEN	MSC	Lichen	8129				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:14.078Z		GEODETIC_DATUM_ASSUMED_WGS84
1030360720	84797ee6-f762-11e1-a439-00145eb45e9a	3db41ed8-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmotrema	Parmotrema reticulatum		SPECIES	Rimelia reticulata (Taylor) Hale & A.Fletcher	Rimelia reticulata		CL	Chilenses; Prov. de Cautin, Quepe, Fundo Fin-Fin, Pitranco,		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-38.8	-72.66666							1970-06-01	1	6	1970	5473159	6017788	PRESERVED_SPECIMEN	MSC	Lichen	107384				CC0_1_0		Roivainen, H.			2024-03-22T22:16:06.318Z		GEODETIC_DATUM_ASSUMED_WGS84
1030360536	84797ee6-f762-11e1-a439-00145eb45e9a	3dacad4b-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Pseudocyphellaria	Pseudocyphellaria hirsuta		SPECIES	Pseudocyphellaria hirsuta (Mont.) Malme	Pseudocyphellaria hirsuta		CL	Chile; Patagonian Channels; Prov. Magallanes:  At E side of entrace to Pto Alert		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-49.88334	-75.2							1969-09-27	27	9	1969	7086413	7086413	PRESERVED_SPECIMEN	MSC	Lichen	106915				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:15:58.131Z		GEODETIC_DATUM_ASSUMED_WGS84
1030360299	84797ee6-f762-11e1-a439-00145eb45e9a	3da80177-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Pseudocyphellaria	Pseudocyphellaria hirsuta		SPECIES	Pseudocyphellaria hirsuta (Mont.) Malme	Pseudocyphellaria hirsuta		CL	Chile; Patagonian Channels; Prov. Magallanes:  At E side of entrace to Pto Alert		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-49.88334	-75.2							1969-09-27	27	9	1969	7086413	7086413	PRESERVED_SPECIMEN	MSC	Lichen	106914				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:10.759Z		GEODETIC_DATUM_ASSUMED_WGS84
1030360184	84797ee6-f762-11e1-a439-00145eb45e9a	3da2d1e3-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Pseudocyphellaria	Pseudocyphellaria divulsa		SPECIES	Pseudocyphellaria divulsa (Taylor) Imshaug	Pseudocyphellaria divulsa		CL	Chile; Patagonian Channels: Prov. Chiloe: Pto Ballena		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-44.13334	-73.48333							1969-09-19	19	9	1969	3420888	3420888	PRESERVED_SPECIMEN	MSC	Lichen	16791				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:15:59.168Z		GEODETIC_DATUM_ASSUMED_WGS84
1030359804	84797ee6-f762-11e1-a439-00145eb45e9a	3d96248f-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora epibryon	epibryon	SUBSPECIES	Lecanora epibryon subsp. epibryon	Lecanora epibryon ssp. epibryon		CL	Argentina; Isla Grande (Tierra Del Fuego); Near summit of mountain between Monte Cornu & Paso Garibaldi, Sierra Lucas Br		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-52.95	-70.78333							1971-10-06	6	10	1971	7187017	2606966	PRESERVED_SPECIMEN	MSC	Lichen	10235				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:11.006Z		GEODETIC_DATUM_ASSUMED_WGS84
1030359761	84797ee6-f762-11e1-a439-00145eb45e9a	3d9502af-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea lethariiformis		SPECIES	Usnea lethariiformis	Usnea lethariiformis		CL	Chile; Prov. Magallanes; Near base of Monte Aymond		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-52.15	-69.48333							1971-10-09	9	10	1971	7247976	7247976	PRESERVED_SPECIMEN	MSC	Lichen	15278				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:01.689Z		GEODETIC_DATUM_ASSUMED_WGS84
1030358921	84797ee6-f762-11e1-a439-00145eb45e9a	3d70cc87-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea			GENUS	Usnea Dill. ex Adans., 1763	Usnea		CL	Chile; Brunswick Peninsula; Punta Arenas:  About 3-4 miles west of Punta Arenas Pier		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-53.16667	-70.9							1969-04-14	14	4	1969	2605982		PRESERVED_SPECIMEN	MSC	Lichen	6947				CC0_1_0		Menez; Haley			2024-03-22T22:16:18.162Z		GEODETIC_DATUM_ASSUMED_WGS84
1030357868	84797ee6-f762-11e1-a439-00145eb45e9a	3d359993-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea lethariiformis		SPECIES	Usnea lethariiformis	Usnea lethariiformis		CL	Argentina; Isla Grande (Tierra Del Fuego); On S side of Lago Fagnano, 13.5 km W of Hostería Kaiken, along Ruta Nac. No.		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-52.6	-70.65							1971-10-09	9	10	1971	7247976	7247976	PRESERVED_SPECIMEN	MSC	Lichen	15262				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:00.036Z		GEODETIC_DATUM_ASSUMED_WGS84
1030356731	84797ee6-f762-11e1-a439-00145eb45e9a	3d073e38-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Pseudocyphellaria	Pseudocyphellaria hirsuta		SPECIES	Pseudocyphellaria hirsuta (Mont.) Malme	Pseudocyphellaria hirsuta		CL	Chile; Strait of Magellan:  On ridge, E side of B. Borja		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-53.53333	-72.5							1969-10-07	7	10	1969	7086413	7086413	PRESERVED_SPECIMEN	MSC	Lichen	17501				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:15:59.575Z		GEODETIC_DATUM_ASSUMED_WGS84
1030356591	84797ee6-f762-11e1-a439-00145eb45e9a	3d0076d0-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Pseudocyphellaria	Pseudocyphellaria intricata		SPECIES	Pseudocyphellaria intricata (Delise) Vain.	Pseudocyphellaria intricata		CL	Chile; Pataonian Channels:  E shore of Pto Bueno	Prov. Magellanes	PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-51.0	-74.2							1969-10-02	2	10	1969	7250256	7250256	PRESERVED_SPECIMEN	MSC	Lichen	17322				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:02.697Z		GEODETIC_DATUM_ASSUMED_WGS84
1030356561	84797ee6-f762-11e1-a439-00145eb45e9a	3d06acc9-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Pseudocyphellaria	Pseudocyphellaria crocata		SPECIES	Pseudocyphellaria crocata (L.) Vain.	Pseudocyphellaria crocata		CL	Chile; Brunswick Peninsula: At junction of airport & Punta Arenas-Cabeza del Mar roads, at Chabunco		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-53.01667	-70.83334							1971-10-06	6	10	1971	2601424	2601424	PRESERVED_SPECIMEN	MSC	Lichen	14768				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:18.550Z		GEODETIC_DATUM_ASSUMED_WGS84
1030356313	84797ee6-f762-11e1-a439-00145eb45e9a	3cf80bcb-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea xanthopoga		SPECIES	Usnea xanthopoga Nyl.	Usnea xanthopoga		CL	Chile; Strait of Magellan; Prov. Magallanes:  B. Fortescue		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-53.7	-72.01667							1969-10-06	6	10	1969	2606122	2606122	PRESERVED_SPECIMEN	MSC	Lichen	6913				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:24.117Z		GEODETIC_DATUM_ASSUMED_WGS84
1030356281	84797ee6-f762-11e1-a439-00145eb45e9a	3cf73f20-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Erioderma	Erioderma leylandii		SPECIES	Erioderma chilense Mont.	Erioderma chilense		CL	Chile; Patagonian Channels; Prov. Aisen:  On N side of Fiordo Témpano near glacier		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-48.71667	-74.08334							1969-09-22	22	9	1969	6018302	2601261	PRESERVED_SPECIMEN	MSC	Lichen	8123				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:15:59.248Z		GEODETIC_DATUM_ASSUMED_WGS84
1030356062	84797ee6-f762-11e1-a439-00145eb45e9a	3cf1363b-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Pseudocyphellaria	Pseudocyphellaria crocata		SPECIES	Pseudocyphellaria crocata (L.) Vain.	Pseudocyphellaria crocata		CL	Chile; Patagonia Channels: Prov. Magallanes: fiord W of Mte Markham, Pto Alert		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-49.81667	-75.26667							1969-09-27	27	9	1969	2601424	2601424	PRESERVED_SPECIMEN	MSC	Lichen	16053				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:19.724Z		GEODETIC_DATUM_ASSUMED_WGS84
1030355734	84797ee6-f762-11e1-a439-00145eb45e9a	3ccd81e7-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Xanthoparmelia	Xanthoparmelia mougeotii		SPECIES	Xanthoparmelia mougeotii (Schaer. ex D.Dietr.) Hale	Xanthoparmelia mougeotii		CL	Chile; Prov. Magallanes; Near Primera Angostura		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-52.45	-69.6							1971-10-09	9	10	1971	2604973	2604973	PRESERVED_SPECIMEN	MSC	Lichen	16907				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:14.621Z		GEODETIC_DATUM_ASSUMED_WGS84
1030355605	84797ee6-f762-11e1-a439-00145eb45e9a	3cc94363-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea antarctica		SPECIES	Neuropogon antarcticus (Du Rietz) I.M.Lamb	Neuropogon antarcticus		CL	Chile; Summit of Monte Aymond	Prov. Magellanes	PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-52.15	-69.48333							1971-10-09	9	10	1971	6010140	3410352	PRESERVED_SPECIMEN	MSC	Lichen	12381				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:23.163Z		GEODETIC_DATUM_ASSUMED_WGS84
1030355128	84797ee6-f762-11e1-a439-00145eb45e9a	3cb8f2bf-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea fuegiana		SPECIES	Usnea fuegiana	Usnea fuegiana		CL	Chile; Brunswick Peninsula; On headland at Cabo Negro		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-52.95	-70.78333							1971-10-06	6	10	1971	3410174	3410174	PRESERVED_SPECIMEN	MSC	Lichen	16120				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:26.078Z		GEODETIC_DATUM_ASSUMED_WGS84
1030354863	84797ee6-f762-11e1-a439-00145eb45e9a	3caebee8-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthomendoza	Xanthomendoza mendozae		SPECIES	Xanthomendoza mendozae (Räsänen) S.Y.Kondr. & Kärnefelt	Xanthomendoza mendozae		CL	Chile; Prov. Magallanes;  On low hill near Lago Azules		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-52.6	-70.65							1971-10-09	9	10	1971	2609940	2609940	PRESERVED_SPECIMEN	MSC	Lichen	16531				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:05.248Z		GEODETIC_DATUM_ASSUMED_WGS84
1030353581	84797ee6-f762-11e1-a439-00145eb45e9a	3c7ba669-3030-11e3-963d-8844b9d50285	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Pseudocyphellaria	Pseudocyphellaria divulsa		SPECIES	Pseudocyphellaria divulsa (Taylor) Imshaug	Pseudocyphellaria divulsa		CL	Chile; Patagonian Channels: Prov. Magallanes: Near shore at SE point of Isla Williams		PRESENT		41d6acb0-48b5-11db-a1c2-b8a03c50a862	-48.76667	-74.4							1969-09-23	23	9	1969	3420888	3420888	PRESERVED_SPECIMEN	MSC	Lichen	16786				CC0_1_0		Imshaug, Henry; Ohlsson, Karl			2024-03-22T22:16:23.509Z		GEODETIC_DATUM_ASSUMED_WGS84
